,target_adm,SURVEYID,MATCHED_ADM,score_sort,score_partial,ADM_012,GID_2
0,south sudan - bahr el ghazal - northern bahr el ghazal,suds74.csv,south sudan - north bahr-al-ghazal - aryat,73,299160,south sudan - north bahr-al-ghazal - aryat,SSD.5.1_1
1,south sudan - bahr el ghazal - northern bahr el ghazal,suds74.csv,south sudan - north bahr-al-ghazal - aweil,73,299161,south sudan - north bahr-al-ghazal - aweil,SSD.5.2_1
2,south sudan - bahr el ghazal - northern bahr el ghazal,suds74.csv,south sudan - north bahr-al-ghazal - nahr lol,73,299162,south sudan - north bahr-al-ghazal - nahr lol,SSD.5.3_1
0,south sudan - bahr el ghazal - northern bahr el ghazal,suds75.csv,south sudan - north bahr-al-ghazal - aryat,73,299160,south sudan - north bahr-al-ghazal - aryat,SSD.5.1_1
1,south sudan - bahr el ghazal - northern bahr el ghazal,suds75.csv,south sudan - north bahr-al-ghazal - aweil,73,299161,south sudan - north bahr-al-ghazal - aweil,SSD.5.2_1
2,south sudan - bahr el ghazal - northern bahr el ghazal,suds75.csv,south sudan - north bahr-al-ghazal - nahr lol,73,299162,south sudan - north bahr-al-ghazal - nahr lol,SSD.5.3_1
0,south sudan - bahr el ghazal - northern bahr el ghazal,suds76.csv,south sudan - north bahr-al-ghazal - aryat,73,299160,south sudan - north bahr-al-ghazal - aryat,SSD.5.1_1
1,south sudan - bahr el ghazal - northern bahr el ghazal,suds76.csv,south sudan - north bahr-al-ghazal - aweil,73,299161,south sudan - north bahr-al-ghazal - aweil,SSD.5.2_1
2,south sudan - bahr el ghazal - northern bahr el ghazal,suds76.csv,south sudan - north bahr-al-ghazal - nahr lol,73,299162,south sudan - north bahr-al-ghazal - nahr lol,SSD.5.3_1
0,south sudan - bahr el ghazal - northern bahr el ghazal,suds77.csv,south sudan - north bahr-al-ghazal - aryat,73,299160,south sudan - north bahr-al-ghazal - aryat,SSD.5.1_1
1,south sudan - bahr el ghazal - northern bahr el ghazal,suds77.csv,south sudan - north bahr-al-ghazal - aweil,73,299161,south sudan - north bahr-al-ghazal - aweil,SSD.5.2_1
2,south sudan - bahr el ghazal - northern bahr el ghazal,suds77.csv,south sudan - north bahr-al-ghazal - nahr lol,73,299162,south sudan - north bahr-al-ghazal - nahr lol,SSD.5.3_1
0,south sudan - bahr el ghazal - northern bahr el ghazal,suds78.csv,south sudan - north bahr-al-ghazal - aryat,73,299160,south sudan - north bahr-al-ghazal - aryat,SSD.5.1_1
1,south sudan - bahr el ghazal - northern bahr el ghazal,suds78.csv,south sudan - north bahr-al-ghazal - aweil,73,299161,south sudan - north bahr-al-ghazal - aweil,SSD.5.2_1
2,south sudan - bahr el ghazal - northern bahr el ghazal,suds78.csv,south sudan - north bahr-al-ghazal - nahr lol,73,299162,south sudan - north bahr-al-ghazal - nahr lol,SSD.5.3_1
0,south sudan - greater upper nile - upper nile,suds79.csv,south sudan - upper nile - al mabien,74,299168,south sudan - upper nile - al mabien,SSD.7.1_1
1,south sudan - greater upper nile - upper nile,suds79.csv,south sudan - upper nile - baleit,74,299170,south sudan - upper nile - baleit,SSD.7.3_1
0,south sudan - greater upper nile - jonglei,suds80.csv,south sudan - upper nile - baleit,81,299170,south sudan - upper nile - baleit,SSD.7.3_1
0,south sudan - greater upper nile - jonglei,suds81.csv,south sudan - upper nile - baleit,81,299170,south sudan - upper nile - baleit,SSD.7.3_1
0,south sudan - greater upper nile - jonglei,suds82.csv,south sudan - upper nile - baleit,81,299170,south sudan - upper nile - baleit,SSD.7.3_1
0,south sudan - greater upper nile - jonglei,suds83.csv,south sudan - upper nile - baleit,81,299170,south sudan - upper nile - baleit,SSD.7.3_1
0,south sudan - bahr el ghazal - northern bahr el ghazal,suds84.csv,south sudan - north bahr-al-ghazal - aryat,73,299160,south sudan - north bahr-al-ghazal - aryat,SSD.5.1_1
1,south sudan - bahr el ghazal - northern bahr el ghazal,suds84.csv,south sudan - north bahr-al-ghazal - aweil,73,299161,south sudan - north bahr-al-ghazal - aweil,SSD.5.2_1
2,south sudan - bahr el ghazal - northern bahr el ghazal,suds84.csv,south sudan - north bahr-al-ghazal - nahr lol,73,299162,south sudan - north bahr-al-ghazal - nahr lol,SSD.5.3_1
0,south sudan - bahr el ghazal - northern bahr el ghazal,suds85.csv,south sudan - north bahr-al-ghazal - aryat,73,299160,south sudan - north bahr-al-ghazal - aryat,SSD.5.1_1
1,south sudan - bahr el ghazal - northern bahr el ghazal,suds85.csv,south sudan - north bahr-al-ghazal - aweil,73,299161,south sudan - north bahr-al-ghazal - aweil,SSD.5.2_1
2,south sudan - bahr el ghazal - northern bahr el ghazal,suds85.csv,south sudan - north bahr-al-ghazal - nahr lol,73,299162,south sudan - north bahr-al-ghazal - nahr lol,SSD.5.3_1
0,south sudan - greater upper nile - upper nile,suds86.csv,south sudan - upper nile - al mabien,74,299168,south sudan - upper nile - al mabien,SSD.7.1_1
1,south sudan - greater upper nile - upper nile,suds86.csv,south sudan - upper nile - baleit,74,299170,south sudan - upper nile - baleit,SSD.7.3_1
0,south sudan - greater upper nile - upper nile,suds87.csv,south sudan - upper nile - al mabien,74,299168,south sudan - upper nile - al mabien,SSD.7.1_1
1,south sudan - greater upper nile - upper nile,suds87.csv,south sudan - upper nile - baleit,74,299170,south sudan - upper nile - baleit,SSD.7.3_1
0,south sudan - greater upper nile - upper nile,suds88.csv,south sudan - upper nile - al mabien,74,299168,south sudan - upper nile - al mabien,SSD.7.1_1
1,south sudan - greater upper nile - upper nile,suds88.csv,south sudan - upper nile - baleit,74,299170,south sudan - upper nile - baleit,SSD.7.3_1
0,south sudan - greater upper nile - jonglei,suds89.csv,south sudan - upper nile - baleit,81,299170,south sudan - upper nile - baleit,SSD.7.3_1
0,south sudan - greater upper nile - jonglei,suds90.csv,south sudan - upper nile - baleit,81,299170,south sudan - upper nile - baleit,SSD.7.3_1
0,south sudan - greater upper nile - jonglei,suds91.csv,south sudan - upper nile - baleit,81,299170,south sudan - upper nile - baleit,SSD.7.3_1
0,south sudan - greater upper nile - unity,suds92.csv,south sudan - upper nile - malut,78,299172,south sudan - upper nile - malut,SSD.7.5_1
1,south sudan - greater upper nile - unity,suds92.csv,south sudan - upper nile - mayot,78,299173,south sudan - upper nile - mayot,SSD.7.6_1
0,south sudan - greater upper nile - unity,suds93.csv,south sudan - upper nile - malut,78,299172,south sudan - upper nile - malut,SSD.7.5_1
1,south sudan - greater upper nile - unity,suds93.csv,south sudan - upper nile - mayot,78,299173,south sudan - upper nile - mayot,SSD.7.6_1
0,south sudan - greater upper nile - jonglei,suds94.csv,south sudan - upper nile - baleit,81,299170,south sudan - upper nile - baleit,SSD.7.3_1
0,south sudan - greater upper nile - upper nile,suds95.csv,south sudan - upper nile - al mabien,74,299168,south sudan - upper nile - al mabien,SSD.7.1_1
1,south sudan - greater upper nile - upper nile,suds95.csv,south sudan - upper nile - baleit,74,299170,south sudan - upper nile - baleit,SSD.7.3_1
0,south sudan - greater upper nile - upper nile,suds96.csv,south sudan - upper nile - al mabien,74,299168,south sudan - upper nile - al mabien,SSD.7.1_1
1,south sudan - greater upper nile - upper nile,suds96.csv,south sudan - upper nile - baleit,74,299170,south sudan - upper nile - baleit,SSD.7.3_1
0,south sudan - greater upper nile - jonglei,suds97.csv,south sudan - upper nile - baleit,81,299170,south sudan - upper nile - baleit,SSD.7.3_1
0,south sudan - greater upper nile - unity,suds98.csv,south sudan - upper nile - malut,78,299172,south sudan - upper nile - malut,SSD.7.5_1
1,south sudan - greater upper nile - unity,suds98.csv,south sudan - upper nile - mayot,78,299173,south sudan - upper nile - mayot,SSD.7.6_1
0,south sudan - bahr el ghazal - warrap,suds99.csv,south sudan - west bahr-al-ghazal - wau,76,299181,south sudan - west bahr-al-ghazal - wau,SSD.9.2_1
0,thailand - tak - tha song yang,thai01.csv,thailand - tak - tha song yang,100,320600,thailand - tak - tha song yang,THA.69.8_1
4,thailand - tak - tha song yang,thai01.csv,thailand - tak - tha song yang,100,320601,thailand - tak - tha song yang,THA.69.8_1
8,thailand - tak - tha song yang,thai01.csv,thailand - tak - tha song yang,100,320602,thailand - tak - tha song yang,THA.69.8_1
12,thailand - tak - tha song yang,thai01.csv,thailand - tak - tha song yang,100,320603,thailand - tak - tha song yang,THA.69.8_1
0,thailand - ratchaburi - suan phung,thai02.csv,thailand - ratchaburi - suan phung,100,319270,thailand - ratchaburi - suan phung,THA.52.9_1
3,thailand - ratchaburi - suan phung,thai02.csv,thailand - ratchaburi - suan phung,100,319271,thailand - ratchaburi - suan phung,THA.52.9_1
6,thailand - ratchaburi - suan phung,thai02.csv,thailand - ratchaburi - suan phung,100,319272,thailand - ratchaburi - suan phung,THA.52.9_1
0,togo - maritime - golfe,togo04.csv,togo - maritime - golfe,100,321917,togo - maritime - golfe,TGO.3.4_2
4,togo - maritime - golfe,togo04.csv,togo - maritime - golfe,100,321918,togo - maritime - golfe,TGO.3.4_2
8,togo - maritime - golfe,togo04.csv,togo - maritime - golfe,100,321919,togo - maritime - golfe,TGO.3.4_2
12,togo - maritime - golfe,togo04.csv,togo - maritime - golfe,100,321920,togo - maritime - golfe,TGO.3.4_2
0,togo - maritime - golfe,togo12.csv,togo - maritime - golfe,100,321917,togo - maritime - golfe,TGO.3.4_2
4,togo - maritime - golfe,togo12.csv,togo - maritime - golfe,100,321918,togo - maritime - golfe,TGO.3.4_2
8,togo - maritime - golfe,togo12.csv,togo - maritime - golfe,100,321919,togo - maritime - golfe,TGO.3.4_2
12,togo - maritime - golfe,togo12.csv,togo - maritime - golfe,100,321920,togo - maritime - golfe,TGO.3.4_2
0,togo - maritime - golfe,togo18.csv,togo - maritime - golfe,100,321917,togo - maritime - golfe,TGO.3.4_2
4,togo - maritime - golfe,togo18.csv,togo - maritime - golfe,100,321918,togo - maritime - golfe,TGO.3.4_2
8,togo - maritime - golfe,togo18.csv,togo - maritime - golfe,100,321919,togo - maritime - golfe,TGO.3.4_2
12,togo - maritime - golfe,togo18.csv,togo - maritime - golfe,100,321920,togo - maritime - golfe,TGO.3.4_2
0,uganda - central - nakasongola,ugan32.csv,uganda - nakasongola - buruli,82,327664,uganda - nakasongola - buruli,UGA.46.1_1
45,uganda - central - nakasongola,ugan32.csv,uganda - nakasongola - buruli,82,327665,uganda - nakasongola - buruli,UGA.46.1_1
90,uganda - central - nakasongola,ugan32.csv,uganda - nakasongola - buruli,82,327666,uganda - nakasongola - buruli,UGA.46.1_1
135,uganda - central - nakasongola,ugan32.csv,uganda - nakasongola - buruli,82,327667,uganda - nakasongola - buruli,UGA.46.1_1
180,uganda - central - nakasongola,ugan32.csv,uganda - nakasongola - buruli,82,327668,uganda - nakasongola - buruli,UGA.46.1_1
0,uganda - northern - apac,ugan33.csv,uganda - apac - kole,78,323473,uganda - apac - kole,UGA.2.1_1
28,uganda - northern - apac,ugan33.csv,uganda - apac - kole,78,323474,uganda - apac - kole,UGA.2.1_1
56,uganda - northern - apac,ugan33.csv,uganda - apac - kole,78,323475,uganda - apac - kole,UGA.2.1_1
84,uganda - northern - apac,ugan33.csv,uganda - apac - kole,78,323476,uganda - apac - kole,UGA.2.1_1
112,uganda - northern - apac,ugan33.csv,uganda - apac - kole,78,323477,uganda - apac - kole,UGA.2.1_1
0,uganda - northern - oyam,ugan33.csv,zambia - northern - nsama,68,354517,zambia - northern - nsama,ZMB.8.11_2
0,uganda - northern - gulu,ugan34.csv,uganda - gulu - nwoya,76,324287,uganda - gulu - nwoya,UGA.8.4_1
26,uganda - northern - gulu,ugan34.csv,uganda - gulu - nwoya,76,324288,uganda - gulu - nwoya,UGA.8.4_1
52,uganda - northern - gulu,ugan34.csv,uganda - gulu - nwoya,76,324289,uganda - gulu - nwoya,UGA.8.4_1
78,uganda - northern - gulu,ugan34.csv,uganda - gulu - nwoya,76,324290,uganda - gulu - nwoya,UGA.8.4_1
104,uganda - northern - gulu,ugan34.csv,uganda - gulu - nwoya,76,324291,uganda - gulu - nwoya,UGA.8.4_1
0,uganda - northern - amuru,ugan34.csv,uganda - arua - terego,72,323762,uganda - arua - terego,UGA.3.6_1
39,uganda - northern - amuru,ugan34.csv,uganda - arua - terego,72,323763,uganda - arua - terego,UGA.3.6_1
78,uganda - northern - amuru,ugan34.csv,uganda - arua - terego,72,323764,uganda - arua - terego,UGA.3.6_1
117,uganda - northern - amuru,ugan34.csv,uganda - arua - terego,72,323765,uganda - arua - terego,UGA.3.6_1
156,uganda - northern - amuru,ugan34.csv,uganda - arua - terego,72,323766,uganda - arua - terego,UGA.3.6_1
0,uganda - northern - lira,ugan35.csv,uganda - lira - otuke,81,326363,uganda - lira - otuke,UGA.33.6_1
23,uganda - northern - lira,ugan35.csv,uganda - lira - otuke,81,326364,uganda - lira - otuke,UGA.33.6_1
46,uganda - northern - lira,ugan35.csv,uganda - lira - otuke,81,326365,uganda - lira - otuke,UGA.33.6_1
69,uganda - northern - lira,ugan35.csv,uganda - lira - otuke,81,326366,uganda - lira - otuke,UGA.33.6_1
92,uganda - northern - lira,ugan35.csv,uganda - lira - otuke,81,326367,uganda - lira - otuke,UGA.33.6_1
0,uganda - northern - apac,ugan36.csv,uganda - apac - kole,78,323473,uganda - apac - kole,UGA.2.1_1
28,uganda - northern - apac,ugan36.csv,uganda - apac - kole,78,323474,uganda - apac - kole,UGA.2.1_1
56,uganda - northern - apac,ugan36.csv,uganda - apac - kole,78,323475,uganda - apac - kole,UGA.2.1_1
84,uganda - northern - apac,ugan36.csv,uganda - apac - kole,78,323476,uganda - apac - kole,UGA.2.1_1
112,uganda - northern - apac,ugan36.csv,uganda - apac - kole,78,323477,uganda - apac - kole,UGA.2.1_1
0,uganda - northern - oyam,ugan36.csv,zambia - northern - nsama,68,354517,zambia - northern - nsama,ZMB.8.11_2
0,uganda - northern - lira,ugan37.csv,uganda - lira - otuke,81,326363,uganda - lira - otuke,UGA.33.6_1
23,uganda - northern - lira,ugan37.csv,uganda - lira - otuke,81,326364,uganda - lira - otuke,UGA.33.6_1
46,uganda - northern - lira,ugan37.csv,uganda - lira - otuke,81,326365,uganda - lira - otuke,UGA.33.6_1
69,uganda - northern - lira,ugan37.csv,uganda - lira - otuke,81,326366,uganda - lira - otuke,UGA.33.6_1
92,uganda - northern - lira,ugan37.csv,uganda - lira - otuke,81,326367,uganda - lira - otuke,UGA.33.6_1
0,uganda - northern - gulu,ugan38.csv,uganda - gulu - nwoya,76,324287,uganda - gulu - nwoya,UGA.8.4_1
26,uganda - northern - gulu,ugan38.csv,uganda - gulu - nwoya,76,324288,uganda - gulu - nwoya,UGA.8.4_1
52,uganda - northern - gulu,ugan38.csv,uganda - gulu - nwoya,76,324289,uganda - gulu - nwoya,UGA.8.4_1
78,uganda - northern - gulu,ugan38.csv,uganda - gulu - nwoya,76,324290,uganda - gulu - nwoya,UGA.8.4_1
104,uganda - northern - gulu,ugan38.csv,uganda - gulu - nwoya,76,324291,uganda - gulu - nwoya,UGA.8.4_1
0,uganda - northern - amuru,ugan38.csv,uganda - arua - terego,72,323762,uganda - arua - terego,UGA.3.6_1
39,uganda - northern - amuru,ugan38.csv,uganda - arua - terego,72,323763,uganda - arua - terego,UGA.3.6_1
78,uganda - northern - amuru,ugan38.csv,uganda - arua - terego,72,323764,uganda - arua - terego,UGA.3.6_1
117,uganda - northern - amuru,ugan38.csv,uganda - arua - terego,72,323765,uganda - arua - terego,UGA.3.6_1
156,uganda - northern - amuru,ugan38.csv,uganda - arua - terego,72,323766,uganda - arua - terego,UGA.3.6_1
0,uganda - northern - lira,ugan39.csv,uganda - lira - otuke,81,326363,uganda - lira - otuke,UGA.33.6_1
23,uganda - northern - lira,ugan39.csv,uganda - lira - otuke,81,326364,uganda - lira - otuke,UGA.33.6_1
46,uganda - northern - lira,ugan39.csv,uganda - lira - otuke,81,326365,uganda - lira - otuke,UGA.33.6_1
69,uganda - northern - lira,ugan39.csv,uganda - lira - otuke,81,326366,uganda - lira - otuke,UGA.33.6_1
92,uganda - northern - lira,ugan39.csv,uganda - lira - otuke,81,326367,uganda - lira - otuke,UGA.33.6_1
0,uganda - central - kampala,ugan40.csv,uganda - kampala - kampala,77,324827,uganda - kampala - kampala,UGA.16.1_1
96,uganda - central - kampala,ugan40.csv,uganda - kampala - kampala,77,324828,uganda - kampala - kampala,UGA.16.1_1
192,uganda - central - kampala,ugan40.csv,uganda - kampala - kampala,77,324829,uganda - kampala - kampala,UGA.16.1_1
288,uganda - central - kampala,ugan40.csv,uganda - kampala - kampala,77,324830,uganda - kampala - kampala,UGA.16.1_1
384,uganda - central - kampala,ugan40.csv,uganda - kampala - kampala,77,324831,uganda - kampala - kampala,UGA.16.1_1
0,uganda - northern - abim,ugan41.csv,sudan - northern - merawi,73,307946,sudan - northern - merawi,SDN.10.3_1
2,uganda - northern - abim,ugan41.csv,sudan - northern - merawi,73,307947,sudan - northern - merawi,SDN.10.3_1
0,uganda - northern - kaabong,ugan42.csv,sudan - northern - addabah,71,307942,sudan - northern - addabah,SDN.10.1_1
1,uganda - northern - kaabong,ugan42.csv,sudan - northern - dongola,71,307943,sudan - northern - dongola,SDN.10.2_1
4,uganda - northern - kaabong,ugan42.csv,sudan - northern - dongola,71,307944,sudan - northern - dongola,SDN.10.2_1
7,uganda - northern - kaabong,ugan42.csv,sudan - northern - dongola,71,307945,sudan - northern - dongola,SDN.10.2_1
0,uganda - northern - kotido,ugan43.csv,uganda - kotido - labwor,76,325889,uganda - kotido - labwor,UGA.28.3_1
21,uganda - northern - kotido,ugan43.csv,uganda - kotido - labwor,76,325890,uganda - kotido - labwor,UGA.28.3_1
42,uganda - northern - kotido,ugan43.csv,uganda - kotido - labwor,76,325891,uganda - kotido - labwor,UGA.28.3_1
63,uganda - northern - kotido,ugan43.csv,uganda - kotido - labwor,76,325892,uganda - kotido - labwor,UGA.28.3_1
84,uganda - northern - kotido,ugan43.csv,uganda - kotido - labwor,76,325893,uganda - kotido - labwor,UGA.28.3_1
0,uganda - northern - moroto,ugan44.csv,uganda - moroto - moroto,81,327180,uganda - moroto - moroto,UGA.40.3_1
4,uganda - northern - moroto,ugan44.csv,uganda - moroto - moroto,81,327181,uganda - moroto - moroto,UGA.40.3_1
